order_id,customer_id,product_id,order_date,quantity,status
O504052,C100074,P2008,10/29/2023,5,completed
O504053,C101176,P2192,09/25/2023,2,completed
O504054,C101378,P2281,06/01/2023,4,completed
O504055,C100562,P2204,09/06/2023,3,returned
O504056,C100537,P2042,06/14/2023,5,completed
O504057,C101052,P2086,10/01/2023,3,completed
O504058,C100938,P2052,09/04/2023,4,completed
O504059,C100159,P2081,08/29/2023,1,completed
O504060,C100559,P2219,06/27/2023,3,completed
O504061,C101447,P2056,12/09/2023,3,completed
O504062,C100185,P2177,08/05/2023,3,completed
O504063,C100184,P2014,02/07/2023,2,cancelled
O504064,C100412,P2130,06/10/2023,4,completed
O504065,C100779,P2299,01/19/2023,1,completed
O504066,C100569,P2098,10/21/2023,2,completed
O504067,C101329,P2032,04/14/2023,1,completed
O504068,C100975,P2028,08/09/2023,5,cancelled
O504069,C101127,P2147,01/19/2023,4,completed
O504070,C100357,P2110,01/27/2023,5,completed
O504071,C101224,P2182,05/23/2023,1,completed
O504072,C100540,P2160,07/02/2023,5,completed
O504073,C100843,P2109,07/13/2023,1,completed
O504074,C100131,P2064,08/03/2023,2,completed
O504075,C100438,P2170,03/09/2023,5,completed
O504076,C100839,P2244,10/18/2023,1,completed
O504077,C101243,P2123,04/04/2023,3,completed
O504078,C101239,P2104,03/12/2023,5,completed
O504079,C100453,P2153,03/19/2023,1,completed
O504080,C100488,P2109,01/04/2023,5,completed
O504081,C100569,P2005,09/24/2023,4,completed
O504082,C100391,P2147,01/07/2023,1,completed
O504083,C100278,P2100,12/04/2023,2,completed
O504084,C101461,P2130,08/10/2023,5,completed
O504085,C101359,P2233,01/23/2023,1,completed
O504086,C101216,P2061,12/07/2023,5,completed
O504087,C100733,P2250,01/24/2023,4,completed
O504088,C100041,P2173,09/29/2023,2,returned
O504089,C100585,P2227,09/22/2023,5,completed
O504090,C101171,P2017,05/10/2023,4,completed
O504091,C101417,P2030,02/08/2023,2,returned
O504092,C100211,P2044,02/15/2023,1,completed
O504093,C101024,P2034,08/14/2023,4,returned
O504094,C100518,P2038,10/26/2023,3,completed
O504095,C101179,P2259,03/30/2023,4,completed
O504096,C100803,P2003,09/29/2023,5,completed
O504097,C101038,P2172,10/13/2023,3,cancelled
O504098,C100100,P2298,10/30/2023,4,completed
O504099,C100104,P2158,04/17/2023,1,completed
O504100,C101032,P2198,10/30/2023,1,completed
O504101,C101146,P2275,06/02/2023,2,completed
O504102,C100221,P2150,05/22/2023,1,completed
O504103,C101426,P2158,03/15/2023,2,completed
O504104,C100702,P2047,10/10/2023,5,cancelled
O504105,C100562,P2136,04/26/2023,4,completed
O504106,C100555,P2269,04/24/2023,3,completed
O504107,C100197,P2170,03/13/2023,3,completed
O504108,C100430,P2120,04/12/2023,3,completed
O504109,C100688,P2001,03/14/2023,2,completed
O504110,C100309,P2207,02/15/2023,3,completed
O504111,C100710,P2053,07/03/2023,4,returned
O504112,C100787,P2062,08/12/2023,3,completed
O504113,C101419,P2031,03/07/2023,4,completed
O504114,C100868,P2115,05/19/2023,4,returned
O504115,C100610,P2251,11/12/2023,1,completed
O504116,C100731,P2278,05/29/2023,2,completed
O504117,C100737,P2040,05/24/2023,4,completed
O504118,C100419,P2063,11/24/2023,3,completed
O504119,C100282,P2029,06/07/2023,1,completed
O504120,C101494,P2128,01/19/2023,5,completed
O504121,C101147,P2017,08/05/2023,4,completed
O504122,C100956,P2100,04/08/2023,2,completed
O504123,C100677,P2274,04/13/2023,4,completed
O504124,C100365,P2179,10/22/2023,2,completed
O504125,C101479,P2028,12/22/2023,1,returned
O504126,C101180,P2104,01/01/2023,1,returned
O504127,C100496,P2037,06/28/2023,4,completed
O504128,C100101,P2128,01/11/2023,3,completed
O504129,C100088,P2060,11/06/2023,5,completed
O504130,C101035,P2002,03/21/2023,3,completed
O504131,C100314,P2175,07/23/2023,1,completed
O504132,C101464,P2240,10/30/2023,5,completed
O504133,C101339,P2208,11/05/2023,5,completed
O504134,C100555,P2219,11/13/2023,1,completed
O504135,C100555,P2142,02/06/2023,5,completed
O504136,C101101,P2264,08/27/2023,2,completed
O504137,C100563,P2218,06/16/2023,5,completed
O504138,C101308,P2167,11/05/2023,2,returned
O504139,C100287,P2059,07/20/2023,5,completed
O504140,C100907,P2213,07/09/2023,5,completed
O504141,C100493,P2262,08/12/2023,4,completed
O504142,C101476,P2034,02/25/2023,3,completed
O504143,C100914,P2219,05/11/2023,4,completed
O504144,C100477,P2115,11/11/2023,1,completed
O504145,C100235,P2061,09/06/2023,1,completed
O504146,C100483,P2254,02/02/2023,1,completed
O504147,C100056,P2246,02/06/2023,3,completed
O504148,C100918,P2201,09/29/2023,3,completed
O504149,C100873,P2185,07/19/2023,5,completed
O504150,C101072,P2124,11/24/2023,4,completed
O504151,C100102,P2204,05/12/2023,4,completed
O504152,C100802,P2062,02/17/2023,1,returned
O504153,C101484,P2048,09/01/2023,3,cancelled
O504154,C101462,P2215,07/19/2023,1,completed
O504155,C101093,P2150,05/09/2023,2,completed
O504156,C101397,P2207,05/22/2023,2,completed
O504157,C100080,P2278,02/12/2023,5,completed
O504158,C101152,P2190,01/12/2023,4,completed
O504159,C101394,P2212,09/14/2023,4,completed
O504160,C100282,P2145,11/15/2023,5,completed
O504161,C100517,P2037,09/24/2023,5,cancelled
O504162,C101436,P2192,10/01/2023,1,completed
O504163,C100982,P2249,12/09/2023,3,completed
O504164,C101437,P2267,08/12/2023,2,completed
O504165,C100121,P2019,04/16/2023,5,completed
O504166,C101388,P2017,05/31/2023,4,completed
O504167,C101430,P2207,05/02/2023,1,completed
O504168,C100055,P2053,05/22/2023,1,completed
O504169,C101310,P2297,08/12/2023,5,completed
O504170,C100724,P2298,09/28/2023,5,completed
O504171,C100387,P2008,12/16/2023,4,returned
O504172,C100608,P2141,08/05/2023,2,completed
O504173,C101112,P2062,07/10/2023,2,completed
O504174,C100942,P2043,10/20/2023,1,completed
O504175,C100080,P2297,06/14/2023,1,completed
O504176,C100349,P2071,04/17/2023,1,completed
O504177,C101090,P2031,03/18/2023,4,cancelled
O504178,C101149,P2243,01/19/2023,3,completed
O504179,C101472,P2273,09/27/2023,4,completed
O504180,C101419,P2204,07/10/2023,4,cancelled
O504181,C100624,P2221,03/23/2023,4,completed
O504182,C101256,P2283,06/24/2023,3,completed
O504183,C100959,P2197,05/22/2023,3,returned
O504184,C100907,P2241,04/12/2023,4,completed
O504185,C100319,P2225,02/23/2023,2,completed
O504186,C101286,P2096,11/09/2023,4,completed
O504187,C100635,P2128,12/09/2023,1,cancelled
O504188,C100222,P2147,01/02/2023,3,completed
O504189,C100926,P2170,08/22/2023,1,completed
O504190,C101254,P2250,02/01/2023,4,completed
O504191,C100671,P2086,09/24/2023,3,cancelled
O504192,C101112,P2177,03/28/2023,5,completed
O504193,C100334,P2035,07/31/2023,5,completed
O504194,C100494,P2098,10/02/2023,3,completed
O504195,C100932,P2169,05/21/2023,2,cancelled
O504196,C100616,P2088,02/03/2023,1,completed
O504197,C100608,P2151,06/13/2023,3,returned
O504198,C101186,P2139,04/08/2023,4,completed
O504199,C100822,P2272,08/26/2023,3,completed
O504200,C100909,P2047,04/14/2023,5,returned
O504201,C101469,P2196,01/08/2023,1,returned
O504202,C101059,P2038,03/18/2023,1,cancelled
O504203,C100742,P2246,03/16/2023,4,completed
O504204,C100797,P2094,07/29/2023,3,completed
O504205,C101091,P2238,04/21/2023,4,returned
O504206,C101115,P2286,11/12/2023,2,returned
O504207,C100463,P2047,11/23/2023,3,completed
O504208,C101492,P2013,10/05/2023,5,completed
O504209,C100630,P2284,09/30/2023,1,completed
O504210,C101082,P2249,12/03/2023,3,completed
O504211,C100803,P2199,06/07/2023,2,completed
O504212,C100664,P2244,07/13/2023,5,completed
O504213,C100507,P2131,08/14/2023,4,completed
O504214,C101019,P2297,10/13/2023,2,completed
O504215,C100579,P2125,03/07/2023,2,completed
O504216,C101203,P2056,06/04/2023,2,completed
O504217,C100890,P2072,07/21/2023,4,completed
O504218,C101432,P2141,12/24/2023,2,completed
O504219,C100034,P2005,08/30/2023,5,completed
O504220,C100580,P2203,06/13/2023,1,completed
O504221,C101122,P2280,01/13/2023,5,completed
O504222,C100892,P2073,10/14/2023,2,completed
O504223,C101342,P2239,08/31/2023,1,completed
O504224,C100748,P2195,05/05/2023,1,cancelled
O504225,C100296,P2106,06/04/2023,1,completed
O504226,C100097,P2215,03/23/2023,4,completed
O504227,C100940,P2162,09/09/2023,4,completed
O504228,C101404,P2027,01/09/2023,5,completed
O504229,C100572,P2150,05/18/2023,4,completed
O504230,C101135,P2269,07/26/2023,5,cancelled
O504231,C100891,P2146,07/22/2023,5,completed
O504232,C101163,P2143,09/23/2023,4,completed
O504233,C101463,P2147,07/19/2023,5,completed
O504234,C100524,P2232,04/19/2023,3,completed
O504235,C100544,P2184,07/08/2023,5,completed
O504236,C101462,P2230,05/28/2023,2,returned
O504237,C101461,P2105,08/23/2023,4,completed
O504238,C101164,P2044,12/09/2023,1,completed
O504239,C100998,P2054,03/29/2023,2,completed
O504240,C101274,P2072,03/18/2023,3,returned
O504241,C101260,P2116,04/17/2023,1,completed
O504242,C100901,P2258,11/20/2023,4,completed
O504243,C101299,P2147,11/13/2023,4,cancelled
O504244,C101227,P2003,06/24/2023,5,completed
O504245,C100682,P2215,02/26/2023,3,completed
O504246,C100928,P2267,02/04/2023,3,completed
O504247,C101057,P2183,02/15/2023,2,returned
O504248,C101218,P2294,10/27/2023,5,cancelled
O504249,C100157,P2150,06/20/2023,4,returned
O504250,C100424,P2082,11/04/2023,1,completed
O504251,C100052,P2010,09/06/2023,4,completed
O504252,C100840,P2107,09/25/2023,2,completed
O504253,C100493,P2013,02/15/2023,1,completed
O504254,C100362,P2191,10/23/2023,2,returned
O504255,C100814,P2009,11/18/2023,1,completed
O504256,C100146,P2099,04/08/2023,2,completed
O504257,C100747,P2262,04/16/2023,2,completed
O504258,C101472,P2232,11/29/2023,2,completed
O504259,C101257,P2215,05/09/2023,1,completed
O504260,C100696,P2006,07/29/2023,2,completed
O504261,C100323,P2171,02/19/2023,2,completed
O504262,C100837,P2298,07/21/2023,2,completed
O504263,C101326,P2031,12/23/2023,2,cancelled
O504264,C100262,P2203,01/10/2023,2,completed
O504265,C100490,P2284,08/07/2023,4,returned
O504266,C100034,P2190,11/17/2023,4,completed
O504267,C100098,P2152,06/29/2023,2,completed
O504268,C100135,P2020,03/11/2023,5,returned
O504269,C100747,P2124,04/17/2023,5,completed
O504270,C100386,P2032,02/09/2023,4,returned
O504271,C100700,P2226,08/15/2023,2,completed
O504272,C100868,P2291,12/30/2023,1,completed
O504273,C100688,P2162,07/27/2023,2,completed
O504274,C101254,P2266,04/21/2023,1,completed
O504275,C100206,P2164,05/05/2023,4,completed
O504276,C101198,P2297,03/02/2023,4,completed
O504277,C100862,P2262,07/03/2023,2,completed
O504278,C101340,P2040,06/01/2023,1,completed
O504279,C100987,P2282,11/23/2023,1,completed
O504280,C100196,P2249,09/19/2023,5,completed
O504281,C101315,P2225,06/20/2023,1,completed
O504282,C100458,P2260,05/01/2023,3,completed
O504283,C100160,P2220,04/05/2023,1,completed
O504284,C100519,P2084,06/21/2023,2,completed
O504285,C100557,P2171,08/26/2023,3,completed
O504286,C101460,P2000,09/29/2023,2,completed
O504287,C100777,P2153,06/11/2023,4,completed
O504288,C100828,P2149,02/21/2023,2,returned
O504289,C101024,P2072,03/02/2023,2,completed
O504290,C100156,P2052,04/17/2023,1,cancelled
O504291,C101164,P2188,12/15/2023,5,completed
O504292,C101194,P2273,06/28/2023,2,completed
O504293,C100912,P2038,06/14/2023,4,completed
O504294,C100339,P2128,07/29/2023,3,completed
O504295,C100566,P2034,06/24/2023,3,completed
O504296,C100891,P9999,01/06/2023,1,completed
O504297,C100233,P2256,07/25/2023,4,completed
O504298,C100317,P2099,10/19/2023,2,completed
O504299,C101323,P2066,05/04/2023,1,completed
O504300,C100867,P2131,05/06/2023,2,completed
O504301,C101045,P2089,03/09/2023,2,completed
O504302,C100651,P2067,03/30/2023,4,completed
O504303,C100424,P2140,07/10/2023,3,returned
O504304,C100248,P2187,10/16/2023,2,returned
O504305,C100217,P2083,01/16/2023,1,completed
O504306,C100593,P2232,03/01/2023,5,completed
O504307,C100761,P2129,01/05/2023,2,completed
O504308,C100076,P2072,05/10/2023,2,completed
O504309,C100396,P2185,06/18/2023,4,completed
O504310,C100296,P2270,04/13/2023,4,returned
O504311,C101216,P2247,11/01/2023,2,completed
O504312,C101047,P2282,03/15/2023,1,completed
O504313,C101183,P2204,01/23/2023,1,returned
O504314,C100943,P2036,08/10/2023,2,returned
O504315,C100875,P2016,01/08/2023,2,completed
O504316,C100365,P2076,01/02/2023,1,completed
O504317,C100654,P2113,10/20/2023,5,returned
O504318,C100850,P2265,06/28/2023,3,completed
O504319,C100405,P2213,12/02/2023,3,completed
O504320,C100572,P2070,08/16/2023,1,returned
O504321,C100296,P2200,03/14/2023,2,completed
O504322,C101494,P2166,06/19/2023,3,completed
O504323,C101046,P2037,04/07/2023,5,completed
O504324,C100853,P2293,03/29/2023,2,completed
O504325,C100927,P2231,02/08/2023,5,completed
O504326,C100125,P2202,07/02/2023,5,completed
O504327,C100014,P2157,03/13/2023,2,completed
O504328,C101165,P2115,11/05/2023,1,completed
O504329,C101374,P2157,12/30/2023,3,completed
O504330,C100013,P2268,11/03/2023,4,completed
O504331,C101266,P2260,11/13/2023,4,completed
O504332,C100605,P2126,01/18/2023,3,completed
O504333,C100415,P2275,02/08/2023,2,completed
O504334,C100791,P2198,02/05/2023,4,completed
O504335,C101250,P2098,12/19/2023,2,completed
O504336,C101349,P2298,08/28/2023,2,completed
O504337,C100969,P2183,07/11/2023,4,completed
O504338,C100219,P2117,10/17/2023,2,completed
O504339,C100869,P2089,03/24/2023,5,completed
O504340,C100144,P2150,02/25/2023,4,completed
O504341,C100379,P2295,06/20/2023,5,completed
O504342,C100869,P2210,05/09/2023,2,completed
O504343,C100965,P2243,06/19/2023,3,completed
O504344,C100543,P2128,04/22/2023,2,cancelled
O504345,C101208,P2126,08/17/2023,3,returned
O504346,C101173,P2107,07/01/2023,3,completed
O504347,C100053,P2282,04/22/2023,2,completed
O504348,C100477,P2190,06/15/2023,1,completed
O504349,C101477,P2099,03/18/2023,2,returned
O504350,C100875,P2272,12/21/2023,2,completed
O504351,C101008,P2219,01/23/2023,4,completed
O504352,C100270,P2257,12/03/2023,1,completed
O504353,C100949,P2167,11/10/2023,5,completed
O504354,C101249,P2080,05/07/2023,1,completed
O504355,C100661,P2023,12/12/2023,4,completed
O504356,C100082,P2105,09/30/2023,4,completed
O504357,C100761,P2122,12/02/2023,1,completed
O504358,C100656,P2075,10/31/2023,1,completed
O504359,C101281,P2130,09/04/2023,3,completed
O504360,C100755,P2047,04/10/2023,1,completed
O504361,C101020,P2190,06/13/2023,2,completed
O504362,C100288,P2155,04/05/2023,2,completed
O504363,C101200,P2033,03/20/2023,1,returned
O504364,C100167,P2189,10/03/2023,5,completed
O504365,C100837,P2108,11/04/2023,2,completed
O504366,C100798,P2064,11/23/2023,4,completed
O504367,C100345,P2008,09/10/2023,3,completed
O504368,C100284,P2243,09/01/2023,5,cancelled
O504369,C100972,P2187,11/13/2023,1,completed
O504370,C100967,P2150,12/25/2023,1,completed
O504371,C101444,P2120,12/08/2023,1,cancelled
O504372,C100338,P2172,05/30/2023,3,completed
O504373,C100857,P2002,01/18/2023,2,completed
O504374,C101107,P2268,01/25/2023,5,completed
O504375,C100368,P2095,12/15/2023,2,completed
O504376,C100689,P2064,01/11/2023,3,completed
O504377,C101148,P2166,02/25/2023,3,completed
O504378,C100715,P2081,05/28/2023,2,completed
O504379,C101132,P2278,06/19/2023,5,returned
O504380,C101083,P2218,08/17/2023,2,completed
O504381,C100330,P2244,03/19/2023,5,completed
O504382,C100643,P2278,06/01/2023,5,completed
O504383,C101049,P2116,08/25/2023,5,completed
O504384,C101098,P2046,05/29/2023,1,returned
O504385,C100542,P2244,05/11/2023,5,completed
O504386,C100854,P2203,07/01/2023,1,completed
O504387,C101457,P2072,07/10/2023,2,completed
O504388,C100352,P2292,09/12/2023,3,completed
O504389,C100826,P2165,04/24/2023,4,completed
O504390,C100081,P2034,07/09/2023,2,returned
O504391,C100846,P2165,03/08/2023,3,completed
O504392,C100808,P2005,11/03/2023,2,completed
O504393,C100003,P2019,11/11/2023,5,completed
O504394,C101238,P2247,11/18/2023,3,completed
O504395,C100102,P2182,11/15/2023,5,completed
O504396,C100504,P2147,08/10/2023,1,completed
O504397,C101278,P2085,09/11/2023,2,returned
O504398,C101499,P2109,01/31/2023,4,completed
O504399,C100917,P2004,02/02/2023,4,completed
O504400,C100156,P2128,07/15/2023,1,completed
O504401,C100338,P2042,01/10/2023,1,completed
O504402,C100870,P2299,04/20/2023,4,completed
O504403,C100563,P2072,02/19/2023,1,completed
O504404,C100267,P2094,03/18/2023,3,completed
O504405,C101106,P2269,04/15/2023,5,completed
O504406,C100360,P2108,11/09/2023,3,completed
O504407,C100852,P2196,03/29/2023,1,completed
O504408,C100377,P2019,01/08/2023,5,completed
O504409,C100440,P2051,01/25/2023,3,completed
O504410,C100302,P2028,03/05/2023,3,completed
O504411,C100585,P2184,03/14/2023,4,completed
O504412,C100732,P2040,03/20/2023,1,completed
O504413,C100078,P2171,03/16/2023,1,completed
O504414,C100299,P2170,05/30/2023,5,completed
O504415,C101276,P2260,07/02/2023,4,completed
O504416,C101479,P2078,02/11/2023,5,returned
O504417,C100394,P2268,12/03/2023,2,cancelled
O504418,C101093,P2129,07/09/2023,2,completed
O504419,C101088,P2277,01/06/2023,2,completed
O504420,C100658,P2146,09/13/2023,2,completed
O504421,C100204,P2002,09/30/2023,2,completed
O504422,C100963,P2293,12/28/2023,5,completed
O504423,C100045,P2061,03/23/2023,5,returned
O504424,C100426,P2106,12/25/2023,3,completed
O504425,C100445,P2231,09/09/2023,5,completed
O504426,C100520,P2189,09/09/2023,1,completed
O504427,C100764,P2267,06/15/2023,2,completed
O504428,C100754,P2277,03/07/2023,2,completed
O504429,C101074,P2150,10/01/2023,1,completed
O504430,C100639,P2007,10/15/2023,5,completed
O504431,C101167,P2231,04/02/2023,1,completed
O504432,C100156,P2017,02/10/2023,4,completed
O504433,C101475,P2184,07/15/2023,3,completed
O504434,C100715,P2291,07/12/2023,5,cancelled
O504435,C100086,P2206,04/30/2023,2,cancelled
O504436,C101252,P2211,05/15/2023,5,completed
O504437,C101205,P2046,03/08/2023,3,returned
O504438,C100924,P2141,10/08/2023,3,completed
O504439,C100603,P2169,10/13/2023,4,completed
O504440,C100796,P2276,02/02/2023,4,returned
O504441,C100920,P2279,07/07/2023,3,returned
O504442,C100648,P2003,09/14/2023,3,cancelled
O504443,C100910,P2072,05/11/2023,5,cancelled
O504444,C100480,P2166,02/27/2023,4,completed
O504445,C101214,P2273,03/24/2023,1,completed
O504446,C100861,P2104,11/25/2023,4,completed
O504447,C100994,P2040,12/10/2023,2,completed
O504448,C100673,P2103,08/15/2023,2,returned
O504449,C100145,P2218,02/07/2023,3,completed
O504450,C100918,P2067,11/09/2023,3,completed
O504451,C100879,P2117,03/23/2023,5,completed
O504452,C100571,P2257,01/25/2023,2,completed
O504453,C100610,P2076,10/23/2023,3,completed
O504454,C100537,P2010,12/10/2023,4,completed
O504455,C100258,P2044,11/21/2023,3,cancelled
O504456,C101247,P2063,12/14/2023,1,completed
O504457,C101388,P2047,08/19/2023,5,completed
O504458,C100009,P2274,03/22/2023,5,completed
O504459,C100667,P2129,02/04/2023,2,completed
O504460,C100934,P2257,07/03/2023,2,completed
O504461,C100363,P2123,09/09/2023,4,completed
O504462,C101436,P2299,03/02/2023,2,cancelled
O504463,C101318,P2050,01/03/2023,4,completed
O504464,C100148,P2129,06/08/2023,5,cancelled
O504465,C100620,P2180,09/03/2023,1,completed
O504466,C100733,P2139,07/16/2023,1,completed
O504467,C100604,P2151,10/19/2023,4,completed
O504468,C100627,P2029,01/08/2023,3,cancelled
O504469,C100544,P2198,12/18/2023,1,completed
O504470,C100062,P2294,05/23/2023,3,completed
O504471,C101191,P2168,07/29/2023,1,completed
O504472,C100759,P2071,11/22/2023,2,completed
O504473,C101119,P2234,03/16/2023,5,completed
O504474,C101424,P2133,03/28/2023,4,completed
O504475,C100288,P2112,02/26/2023,3,completed
O504476,C100245,P2175,05/01/2023,5,returned
